 ,
七宗罪,seven deadly sins
艾债主,Creditor Ai
草场地,Caochangdi
艾神,the god Ai
幸福大街储蓄所,Happiness Avenue Savings Agency (Ai Weiwei's house)
艾虎子,Tiger Cub Ai
杜导正,Du Daozheng
韩正,Han Zheng
文化大革命,Great Cultural Revolution
tiananmen square,tiananmen square
democracy,democracy
cultural revolution,cultural revolution
culture revolution,culture revolution
CCP,CCP
JMZ,JMZ
一党专制,one-party autocracy
异议人士,dissident
异见人士,dissident
持不同政见,have different political views
丁关根,Ding Guangen
独裁,dictatorship
刘宾雁,Liu Binyan
蟹农场,Hexie Farm
蔡武,Cai Wu
夏勇,Xia Yong
盘古乐队,Punkgod
BLOOD,BLOOD
总书记,secretary-general
换届,leadership transition
抗议,protest
乱伦,incest
五毛,fifty cents
屠杀,massacre
看中国,ChinaGaze (overseas website)
CLY,CLY
陈希同,Chen Xitong
湖州抗税,Huzhou tax protest
被删除,was deleted
wenjiabao,wenjiabao
jiangzemin,jiangzemin
wubangguo,wubangguo
方励之,Fang Lizhi
亚洲周刊,Yazhou Zhoukan [Asia Weekly]
胡金滔,Hu Jintao
胡掏X,Hu TaoX
胡X掏,Hu Xtao
胡套X,Hu TaoX
胡X套,Hu Xtao
胡涛,Hu TaoX
胡X涛,Hu Xtao
胡紧X,Hu JinX
胡X紧,Hu Xjin
刘四,Liu Four
liusi,liusi
liu四,liu four
bajiu,bajiu
捌九,eight nine
八玖,eight nine
陆四,"Lu four [sounds like ""liu si"" 64]"
六肆,six four
良心犯,prisoner of conscience
瘟家保,Wen Jiabao
瘟假报,Wen Jiabao
温假报,Wen Jiabao
温夹包,Wen Jiabao
温佳宝,Wen Jiabao
贾庆,Jia Qing
胡锦X,Hu JinX
温加,Wen Add [Jia]
温家X,Wen JiaX
温宝宝,Baby Wen
德江,Dejiang
近平,Xijin
庆林,Qinglin
涛哥,Brother Tao (Hu Jintao)
家宝,Jiabao
克强,Keqiang
晓波,Xiaobo
八大,eight big [Eight Elders]
反攻大陆,counterattack on the mainland
因言获罪,punish for one's words
自由民主,freedom and democracy
赵启正,Zhao Qizheng
集会,assemble
织里,Zhili [in Huzhou]
性浪,Sex Wave [Sina]
自由光诚,free Guangcheng
要有光,let there be light
要有诚,let there be truth
冻尸骨村,Frozen Skeleton Village [Dongshigu]
东尸骨村,East Skeleton Village [Dongshigu]
东师古,Dongshigu
郭伙佳,Guo Huojia
围攻,beseige
占领中国,occupy China
占领北京,occupy Beijing
占领上海,occupy Shanghai
占领广州,occupy Guangzhou
占领西安,occupy Xi'an
占领天津,occupy Tianjin
占领重庆,occupy Chongqing
占领乌鲁木齐,occupy Urumqi
占领拉萨,occupy Lhasa
占领武汉,occupy Wuhan
占领南昌,occupy Nanchang
占领福州,occupy Fuzhou
占领南京,occupy Nanjing
占领大连,occupy Dalian
占领杭州,occupy Hangzhou
占领哈尔滨,occupy Harbin
占领成都,occupy Chengdu
占领长沙,occupy Changsha
占领呼和浩特,occupy Hohhot
占领海口,occupy Haikou
占领郑州,occupy Zhengzhou
占领长春,occupy Changchun
占领沈阳,occupy Shenyang
占领西宁,occupy Xining
占领兰州,occupy Lanzhou
占领太原,occupy Taiyuan
占领昆明,occupy Kunming
占领石家庄,occupy Shijiazhuang
占领济南,occupy Jinan
占领海口,occupy Haikou
占领南宁,occupy Nanning
占领银川,occupy Yinchuan
占领吉林,occupy Jilin
占领深圳,occupy Shenzhen
占领温州,occupy Wenzhou
占领青岛,occupy Qingdao
占领中南海,occupy Zhongnanhai
占领金融街,Occupy Wall Street
占领王府井,occupy Wangfujing
新天地,Xintiandi [in Shanghai]
长安街,Changan Avenue
西朝鲜,West Korea
洛阳性奴,Luoyang sex slave
喀什,Kashgar
低俗屠夫,Vulgar Butcher [Wu Gan]
萧瀚,Xiao Han
克拉玛依,Karamay
张澜澜,Zhang Lanlan [Zhang Xiaoxue]
胡涛,Hu [Jin]tao
坦克,tank
赖昌星,Lai Changxing
龙应台,Lung Ying-tai
双十节,Double Tenth Day (National Day of the Republic of China)
三退,"Three Leaves (Falungong pledge to leave the Party, the Communist Youth League, and the Young Pioneers)"
明慧,Minghui (Falungong website)
anal,anal
下台 ,step down [from office]
退党,leave the Party
暴政,tyranny
朋党参政,cronyism
党棍,party boss
工人党,Workers' Party
党国,party-state
胡+温,Hu + Wen
广场,square
维稳,stability maintenance
胡启立,Hu Qili
刘华清,Liu Huaqing
乔石,Qiao Shi
尉建行,Wei Jianxing
吴邦国,Wu Bangguo
九长老,Nine Elders
九常委,nine Standing Committee members
中华人民共和国,People's Republic of China
敏感瓷,sensitive porcelain
毛腊肉,Mao Cured-meat (Mao Zedong)
土共,tugong (Hong Kong supporters of the CCP)
伊斯兰教,Islam
人民报,People's Paper (overseas)
反华势力,anti-Chinese force
一九八四,nineteen eighty-four
梁光烈,Liang Guanglie
徐才厚,Xu Caihou
郭伯雄,Guo Boxiong
陈炳德,Chen Bingde
廖锡龙,Liao Xilong
王岐山,Wang Qishan
刘延东,Liu Yandong
马凯,Ma Kai
孟建柱,Meng Jianzhu
盛光祖,Sheng Guangzu
秦刚,Qin Gang
沈国放,Shen Guofang
军委,Military Commission [of the CCP]
总书记,secretary-general
国务院副总理,vice-premier of the State Council
国家副主席,vice-chairman of the country
李肇星,Li Zhaoxing
网络管理办公室,Internet Management Office
张高丽,Zhang Gaoli
刘淇,Liu Qi
孟学农,Meng Xuenong
李鸿忠,Li Hongzhong
郭金龙,Guo Jinlong
刘奇葆,Liu Qibao
非暴力不合作,non-violent non-cooperation 
穆斯林,Muslim
戴相龙,Dai Xianglong
CCAV,CCAV
蔡名照,Cai Mingzhao
江戏子,Actor Wen [Jiabao]
温影帝,Movie Star Wen [Jiabao]
陈光诚,Chen Guangcheng
滕彪,Teng Biao
谭作人,Tan Zuoren
六合彩,Mark Six
九评,Nine Commentaries
flg,flg
历史的伤口,Wound of History (song about Tiananmen Square Massacre)
学潮,student movement
民主女神,Goddess of Democracy
血染的风采,Bloodstained Glory (patriotic song)
示威,demonstrate
镇压,suppress
中国民主党,Chinese Democratic Party
支那,China
一中一台,"one China, one Taiwan"
暴乱,riot
五毛蛋,fifty-cent egg
苏晓康,Su Xiaokang
团派,Tuanpai (Communist Youth League faction)
5月35日,May 35th
普京是你爹,Putin is your daddy
特供,special supply (sounds like secret service)
方滨兴,Fang Binxing
空椅子,empty chair
坦克人,Tank Man
网监,Net inspector
真理部,Ministry of Truth
网管办,Internet Management Office
国新办,State Council Information Office
中宣部,Central Propaganda Department
共产,communist
高行健,Gao Xingjian
长平,Chang Ping
唯色,Woeser
滕彪,Teng Biao
胡佳,Hu Jia
炸弹,bomb
炸药,explosive
雷管,detonator
汪洋,Wang Yang
薄瓜瓜,Bo Guagua
发轮,falun[gong]
蒋彦永,Jiang Yanyong
迟浩田,Chi Haotian
北京当局,Beijing authorities
郑文,Zheng Wen
新京报,Beijing News
京华时报,Jinghua Times
京华,Jinghua
李登辉,Lee Teng-hui
非正常死亡,abnormal death
学潮,student movement
px,px
散步,take a walk
福佳,Fujia [Group]
大连,Dalian
敏感词,sensitive word
GFW,GFW
删帖,deleted post
新闻自由,freedom of the press
无锡招商城,Wuxi Investment City
卢俊卿,Lu Junqing
卢星宇,Lu Xingyu
王青雷,Wang Qinglei
埃及,Egypt
空椅子,empty chair
茉莉花,jasmine
爱未来,love the future
未来,future
艾未未,Ai Weiwei
未未,Weiwei
艾未,Ai Wei
艾胖子,Fatty Ai
GFW,GFW
翻墙,scale the wall
方滨兴,Fang Binxing
网监,Net inspector
网管办,Internet Management Office
国新办,State Council Information Office
真理部,Ministry of Truth
新闻联播,News Simulcast
重大新闻,Chongqing News
解放军总医院,PLA General Hospital
301,301
华东医院,Huadong Hospital
太上皇,emperor emeritus
先皇,deceased emperor
先帝,deceased emperor
三表,three watches
三表哥,Three-Watches Brother
江三表,Jiang Three-watches
三个代表,Three Represents
江,Jiang
蛤蟆,toad
癩蛤蟆,toad
心肌梗塞,myocardial infarction
脑死亡,brain death
驾崩,death of the emperor
驾鹤,"ride crane (from ""ride crane westward,"" to pass away)"
西去,"go west (from ""ride crane westward,"" to pass away)"
上船,board a ship
永垂不朽,live forever
挂了,hanged
五棵松,Wukesong [Station]
八宝山,Babaoshan [Revolutionary Cemetery]
总书记,secretary-general
军委,[Central] Military Commission
中共,CCP
政治局,politburo
常委,Party committee
前主席,former chairman
江主席,Chairman Jiang
前领导人,former leader
领导人,leader
国家大事,major national event
江核心,Jiang Core
江泽民,Jiang Zemin
江泽明,Jiang Zeming
江民,Jiang [Ze]min
泽民,Zemin
毛泽民,Mao Zemin
江爷爷,Grandpa Jiang
老江,Old Jiang
江氏,surname Jiang
姓江的,surnamed Jiang
江core,Jiang core
simple,simple
naive,naive
too simple sometimes naive,too simple sometimes naive
宋祖英,Song Zuying
辣妹子辣,spicy sister is spicy
国母,first lady
江家,Jiang family
江上青,Jiang Shangqing
江泽慧,Jiang Zehui
扬州,Yangzhou
扬州中学,Yangzhou secondary school
中南海,Zhongnanhai
江苏,Jiangsu
江西,Jiangxi
江东,Jiangdong
江北,Jiangbei
江南,Jiangnan
浙江,Zhejiang
江浙,Gnaijehz
三江县,Sanjiang County
江边,river bank
江心公园,Jiangxin Park
长江,Yangtze River
珠江,Pearl River
湘江,Xiang River
香江,Fragrant [Xiang] River
扬子江,Yangtze River
松花江,Songhua River
雅鲁藏布江,Yarlung Zangbo River
鸭绿江,Yalu River
黄浦江,Huangpu River
澜沧江,Lancang River
两江论坛,Two Rivers Forum
江中药业,Jiangzhong Pharmaceuticals
江中健胃消食片,Jiangzhong digestive pills (fake medicine)
江淮汽车,Jianghuai cars
江铃汽车,Jiangling cars
江青,Jiang Qing
江姐,Older Sister Jiang
潘长江,Pan Changjiang
江映蓉,Jiang Yingrong
江美琪,Jiang Meiqi
江若琳,Jiang Ruolin
江语晨,Jiang Yuchen
江铠同,Jiang Kaitong
江讯,Jiang Xun
欧阳夏丹,Ouyang Xiadan
六四,six four
学运,student movement
八九,eight nine
1989,1989
8964,8964
22周年,22-year anniversary
民运,democracy movement
学潮,student strike
罢课潮,wave of student strikes
祖国母亲,motherland mothers
天安门,Tiananmen
天安门母亲,Tiananmen Mothers
胡耀邦,Hu Yaobang
江泽民,Jiang Zemin
赵紫阳,Zhao Ziyang
王丹,Wang Dan
丁子霖,Ding Zilin
学生领袖,student leader
平反,redress
镇压,supress
坦克,tank
坦克人,Tank Man
示威,demonstate
5月35日,May 35th
8x8,8x8
08县长,08 county head (sounds like Charter 08)
藏独,Tibet independence
西藏独立,Tibet independence
台独,Taiwan independence
操你,f**k you
胡锦涛,Hu Jintao
温家宝,Wen Jiabao
阴道,vagina
江家帮,Jiang family gang
门徒会,Disciple Association
江端仪,Jiang Duanyi
释清海,Shi Qinghai
新抗联,New Resistance Alliance
刘晓波,Liu Xiaobo
64学运,64 student movement
64学潮,64 student strike
89学潮,89 student strike
89学运,89 student movement
89民运,89 people's movement
64运动,64 movement
89事件,89 incident
假庆淋,Fake [Jia] Qinglin
推翻共党,topple the Communist Party
阴唇被插,vulva is penetrated
中共暴政,CCP tyranny
突厥革命,Turkic revolution (Xinjiang)
三区革命,three districts revolution (Xinjiang)
开放杂志,Open Magazine
镇压图片,supress images
六四学运,Six-Four student movement
六四学潮,Six-Four student strike
八九学运,Eighty-Nine student movement
八九运动,Eighty-Nine movement
中共下台,CCP step down
打倒中共,overthrow the CCP
打倒共党,strike down the CCP
一党独裁,one-party dictatorship
团派人马,Youth League faction troops
李鹏病重,Li Peng seriously ill
胡系人马,Hu system troops
胡温政治,Hu-Wen politics
胡温政体,Hu-Wen system of government
胡温核心,Hu-Wen inner circle
胡温暴政,Hu-Wen tyranny
推翻中共,topple the CCP
中共伪政权,Communist Party puppet government
中国新民党,China New Democracy Party
天安门情人,Tiananmen Lovers (book)
消灭共产党,eliminate the Communist Party
十二个春秋,twenty springs and autumns
中南海斗争,Zhongnanhai fight
九评共产党,Nine Commentaries on the Communist Party
共产党下台,Communist Party step down
推翻共产党,topple the Communist Party
李克强接班,Li Keqiang succeed (in office)
胡温接班人,Hu-Wen successors
多维新闻网,Duowei News
到市政府请愿,go to the city government to petition
中共独裁暴政,CCP dictatorial tyranny
团派政治明星,Youth League faction political stars
胡锦涛接班人,Hu Jintao's successor
自由亚洲电台,Radio Free Asia
打倒中国共产党,overthrow the Chinese Communist Party
天安门母亲运动,Tiananmen Mothers movement
自焚,self-immolate
达赖,Dalai
示威,demonstration
刘淇,Liu Qi
绝食,to fast
吴仪,Wu Yi
共匪,communist bandit
高勤荣,Gao Qinrong
王兆国,Wang Zhaoguo
朱镕基,Zhu Rongij
太子党,princeling party
刘延东,Liu Yandong
陈光诚,Chen Guangcheng
张德江,Zhang Dejiang
退共党,quit the communist party
吴官正,Wu Guanzheng
婴儿汤,baby soup
网民党,Netizen Party
俞正声,Yu Zhengsheng
郭伯雄,Guo Boxiong
曹刚川,Cao Gangchuan
周永康,Zhou Yongkang
志愿兵,volunteer soldier
陈良宇,Chen Liangyu
习近平,Xi Jinping
李克强,Li Keqiang
江泽民,Jiang Zemin
宋祖英,Song Zuying
回良玉,Hui Liangyu
曾培炎,Zeng Peiyan
穆斯林,Muslim
一党专政,one-party dictatorship
炸弹制造,bomb manufacture
炸弹制作,bomb manufacture
出售手枪,sell handguns
亚洲时报,Asia Times
干你妈,fuck your mom
干你全家,fuck your whole family
操你妈,fuck your mom
我操,fuck me
共贪党,Commu-greed Party
胡海清,Hu Haiqing
温云松,Wen Yunsong
64事件,64 Incident
共惨党,Commu-cruel Party
真善忍,"truthfulness, compassion, forebearance"
共残党 ,Commu-crush Party
八九学潮,Eighty-Nine campus strike
六四事件,Six-Four Incident
胡温新政,Hu-Wen new policy
广场上的血,blood on the square
广场上的热血,hot blood on the square
陆肆,six four
捌玖,eight nine
游行,demonstrate
锦涛,[Hu] Jintao
胡温,Hu-Wen
胡系,Hu system
团派,Youth League faction
李鹏,Li Peng
暴动,insurrection
王丹,Wang Dan
郭泉,Guo Quan
紫阳,[Zhao] Ziyang
戒严,impose martial law
胡哥,Brother Hu
牧函,pastoral letter
九评,nine commentaries
六肆,six four
民运,democracy movement
李锐,Li Rui
中共,CCP
罢工,strike
黄菊,Huang Ju
静坐,sit-in
保钓,protect the Diaoyu Islands
曾庆红,Zeng Qinghong
令计划,Ling Jihua
上海帮,Shanghai gang
十七大,17th Party Congress
毛泽东,Mao Zedong
李长春,Li Changchun
网评员,Internet commentator
瘟家宝,Plague [Wen] Jiabao
新左派,new lefists
天安门,Tiananmen
网管办,Internet Management Office
刘云山,Liu Yunshan
邓小平,Deng Xiaoping
李源潮,Li Yuanchao
公开信,open letter
茉莉花,jasmine
十八大,18th Party Congress
中南海,Zhongnanhai
李瑞环,Li Duanhuan
贺国强,He Guoqiang
刘亚洲,Liu Yazhou
王凤友,Wang Fengyou
总书记,secretary-general
钓鱼岛,Diaoyu Islands
党产共,Ytrap Tsinummoc
权力布局,power arrangement
共产主义,communism
出售枪支,sell firearms
ZHU所生！,what ZHU gave birth to!
tai du,tai du
独立西藏,independent Tibet
阴茎,penis
周名军,Zhou Mingjun
李现原,Li Xianyuan
左不赔,"Left Don't-pay (fictional character whose name alludes to the idiom ""rather be Left than Right"" 宁左勿右)"
方寿伟,Fang Taowei
秦逊辉,Qin Sunhui
89运动,89 movement
马继深,Ma Jishen
操女人穴,fuck women's holes
人权圣火,Human Rights Torch [Relay]
涉台政局,political situation touching on Taiwan
胡曾联手,Hu and Zeng join hands
胡曾合作,Hu-Zeng cooperation
超越红墙,Beyond the Red Wall
领跑第五代,take the lead in the fifth-generation [leadership] race 
胡曾江恶斗,Hu-Zeng-Jiang battle royal
炸了证监会,bomb the China Securities Regulatory Commission
人民真实报,People's Truth Daily
全球人文纪元," Global ""New Era of Culture and Humanity"" (photography contest)"
新世纪新闻网,New Century News
毛党,[Fifty] Cent Party
高官互调,high officials swap positions
回汉纠纷,Hui-Han dispute
阳具,penis
郑存柱,Zheng Cunzhu
罗干,Luo Gan
上访,seek audience with officials
维权,rights defense
彭丽媛,Peng Liyuan
古兰经,Koran
共铲党,Shared Shovel Party
胡海峰,Hu Haifeng
法轮功,Falungong
赵紫阳,Zhao Ziyang
江绵恒,Jiang Mianheng
李洪志,Li Hongzhi
新唐人,New Tang Dynasty
大纪元,Epoch Times
零八宪章,Charter Oh-Eight
08宪章,Charter 08
吾尔开希,Wu'erkaixi
八九民运,Eighty-Nine democracy movement
六四运动,June Fourth Movement
打倒共产党,overthrow the Communist Party
预测领导人,predict leaders
柴玲,Chai Ling
魏京生,Wei Jingsheng
胡紧掏,Hu Tight-pull (Hú Jǐntāo)
温加饱,Warm Add-full (Wēn Jiābǎo)
和谐社会,harmonious society
社HUI主义,soCIALism (shèHUIzhǔyì)
中国政F,Chinese governM (Zhōngguó zhèngF)
太垃JI,tailaJI
地震,earthquake
丁磊,Ding Lei
SB,SB
cao,cao
西藏,Tibet
自由西藏,free Tibet
西藏自由,Tibet free
Tibet free,Tibet free
free Tibet,free Tibet
shit,shit
kao,kao
他妈,damn
早泄,premature ejaculation
阳痿,impotence
网易sb,NetEase sb
傻逼,stupid cunt
fuck,fuck
网易SB,NetEase SB
妈的,damn it
你老母,your old lady
你妈B,your Mom's B
你妈闭,your Mom's cunt
冚家产,curse your whole family
子宫,uterus
精子,sperm
卵子,eggs
叼,hold in the mouth
驴B,donkey B
严禁词 ,strictly forbidden words
邓不群,Outstanding Deng
金歪日,Kim Crooked-il [Kim Jong-il]
蚁力神,Yilishen [Tianxi Group]
新蜀山,New Magic Mountain
三唑仑,Triazolam
赵总理,"Prime Minister Zhao [Ziyang]
"
张阳德,Zhang Yangde
文达学,wenda studies
裤衩党,Underpants Party
茅厕洞,"Toilet Hole (Máocè Dòng, sounds like Mao Zedong)"
徐文库,Xu Wenku
张培莉,Zhang Peili
汪兆钧,Wang Zhaojun
袁依凡,Yuan Yifan
董光峰,Dong Guangfeng
安魂网,Anhun Net
刘林智,Liu Linzhi
吴向忠,Wu Xiangzhong
王建琪,Wang Jianqi
清华帮,Tsinghua Gang
邓矮子,Shorty Deng
令狐计划,cause fox plan
追查国际,investigate internationally
自由圣火,freedom oil lamp
政治老人,political elders
老人集团,group of elders
言论自由,freedom of speech
美国之音,Voice of America
仁吉旺姆,Rinzinwangmo
平反六四,redress June Fourth
统一股市,unified stock market
内争人权,internal struggle [and] human rights
领导新星,news stars of leadership
海外民运,overseas democracy movement
官场日志,daily records of officialdom
无界网络,UltraSurf
阿波罗网,ApolloNet
高官子女,children of high officials
当代八乱,today's eight disorders 
参政传奇,Romance of Political Participation
中朝翻脸,falling out among government officials
610办公室,office 610
延安日记,Yenan diary
炸掉证监会,bomb the China Securities Regulatory Commission
多党竞争,multi-party contest
军队国家化,nationalization of the military
中国自由党,China Liberal Party
博讯新闻网,Boxun News Net
钦点接班人,successors appointed to the Imperial Academy by the emperor
新八荣八耻,New Eight Honors and Eight Shames
高层权力之争,high-level power struggle
梦幻西游私服,Dream Journey to the West Private Server (role-playing game)
高干子弟名单,list of children of high-ranking candres
高官挥霍公款,high officials squander public funds
推翻中国共产党,topple the Chinese Communist Party
二\敏感词,two\sensitive word
GCD,GCD
袁鹰,Yuan Ying
喇嘛,lama
胡江,Hu-Jiang
贾甲,Jia Jia
罢饭,refuse food
罢吃,refuse to eat
普选,general election
罢餐,refuse meal
胡总,Chief Hu
罢食,refuse food
宋平,Song Ping
景涛,Jing Tao
李滨,Li Bin
老胡,Old Hu
邦国,nation
回教,Islam
王刚,Wang Gang
党禁,ban on political parties
党魁,party boss
王晨,Wang Chen
共产党,communist party
贾庆林,Jia Qinglin
大预言,great prophesy
王乐泉,Wang Lequan
辽宁帮,Liaoning gang
高智成,Gao Zhicheng
高志晟,Gao Zhisheng
马克思,Marx
王力利,Wang Lili
买手枪,buy a handgun
王志刚,Wang Zhigang
人权奖,human rights prize
华国锋,Hua Guofeng
自救会,Self-Preservation Society
毛主席,Chairman Mao
动态网,dongtaiwang
王安顺,Wang Anshun
新右派,new rightists
马志鹏,Ma Zhipeng
文字狱,literary inquisition
马列党,Marx-Lenin Party
周正毅,Zhou Zhengyi
温爷爷,Grandpa Wen
华建敏,Hua Jianmin
陈至立,Chen Zhili
桑德茲,Sang Dezi
胡书记,Secretary Hu
唐家璇,Tang Jiaxuan
大昭寺,Jokhang Temple
贺卫方,He Weifang
刘晓武,Liu Xiaowu
新闻办,State Council Information Office
李世辉,Li Shihui
陈一文,Chen Yiwen
余秋雨,Yu Qiuyu
李国谅,Li Guoliang
瀛海镇,Yinghai Township
十九年前,nineteen years ago
整肃官场,clean up officialdom
齐鲁石化,Qilu Petrochemicals
抵制奥运,boycott Olympics
三个代表,Three Represents
西藏局势,Tibet situation
维基百科,Wikipedia
BBC中文网,BBC Chinese Net
德国之声,Deutsche Welle
大赦国际,Amnesty International